,city_name,district_name,town_name,url
152,서울시,강남구,대치동,"https://new.land.naver.com/complexes/107149?ms=37.497029,127.0550865,17&a=APT:JGC:ABYG&e=RETAIL"
153,서울시,강남구,대치동,"https://new.land.naver.com/complexes/22573?ms=37.501432,127.0479965,17&a=APT:JGC:ABYG&e=RETAIL"
154,서울시,강남구,대치동,"https://new.land.naver.com/complexes/971?ms=37.500906,127.0576725,17&a=APT:JGC:ABYG&e=RETAIL"
155,서울시,강남구,대치동,"https://new.land.naver.com/complexes/3045?ms=37.499933,127.0577075,17&a=APT:JGC:ABYG&e=RETAIL"
156,서울시,강남구,대치동,"https://new.land.naver.com/complexes/116437?ms=37.499451,127.0494735,17&a=APT:JGC:ABYG&e=RETAIL"
157,서울시,강남구,대치동,"https://new.land.naver.com/complexes/17690?ms=37.501137,127.0549555,17&a=APT:JGC:ABYG&e=RETAIL"
158,서울시,강남구,대치동,"https://new.land.naver.com/complexes/22149?ms=37.497826,127.0521925,17&a=APT:JGC:ABYG&e=RETAIL"
159,서울시,강남구,대치동,"https://new.land.naver.com/complexes/101378?ms=37.497945,127.0524845,17&a=APT:JGC:ABYG&e=RETAIL"
160,서울시,강남구,대치동,"https://new.land.naver.com/complexes/8710?ms=37.493104,127.0521615,17&a=APT:JGC:ABYG&e=RETAIL"
161,서울시,강남구,대치동,"https://new.land.naver.com/complexes/14104?ms=37.499793,127.0491815,17&a=APT:JGC:ABYG&e=RETAIL"
162,서울시,강남구,대치동,"https://new.land.naver.com/complexes/107916?ms=37.494375,127.0544375,17&a=APT:JGC:ABYG&e=RETAIL"
163,서울시,강남구,대치동,"https://new.land.naver.com/complexes/107917?ms=37.494936,127.0578035,17&a=APT:JGC:ABYG&e=RETAIL"
164,서울시,강남구,대치동,"https://new.land.naver.com/complexes/972?ms=37.501371,127.0617615,17&a=APT:JGC:ABYG&e=RETAIL"
165,서울시,강남구,대치동,"https://new.land.naver.com/complexes/125239?ms=37.500642,127.0485705,17&a=APT:JGC:ABYG&e=RETAIL"
166,서울시,강남구,대치동,"https://new.land.naver.com/complexes/3303?ms=37.505115,127.0533105,17&a=APT:JGC:ABYG&e=RETAIL"
167,서울시,강남구,대치동,"https://new.land.naver.com/complexes/127973?ms=37.501936,127.0614395,17&a=APT:JGC:ABYG&e=RETAIL"
168,서울시,강남구,대치동,"https://new.land.naver.com/complexes/102910?ms=37.502997,127.0520705,17&a=APT:JGC:ABYG&e=RETAIL"
169,서울시,강남구,대치동,"https://new.land.naver.com/complexes/23612?ms=37.502617,127.0530025,17&a=APT:JGC:ABYG&e=RETAIL"
170,서울시,강남구,대치동,"https://new.land.naver.com/complexes/19488?ms=37.497556,127.0522865,17&a=APT:JGC:ABYG&e=RETAIL"
171,서울시,강남구,대치동,"https://new.land.naver.com/complexes/154?ms=37.49228,127.0595225,17&a=APT:JGC:ABYG&e=RETAIL"
172,서울시,강남구,대치동,"https://new.land.naver.com/complexes/9005?ms=37.494155,127.0573505,17&a=APT:JGC:ABYG&e=RETAIL"
173,서울시,강남구,대치동,"https://new.land.naver.com/complexes/12231?ms=37.504498,127.0482065,17&a=APT:JGC:ABYG&e=RETAIL"
174,서울시,강남구,대치동,"https://new.land.naver.com/complexes/15236?ms=37.504226,127.0480855,17&a=APT:JGC:ABYG&e=RETAIL"
175,서울시,강남구,대치동,"https://new.land.naver.com/complexes/15132?ms=37.500147,127.0551605,17&a=APT:JGC:ABYG&e=RETAIL"
176,서울시,강남구,대치동,"https://new.land.naver.com/complexes/3304?ms=37.50085,127.0587445,17&a=APT:JGC:ABYG&e=RETAIL"
177,서울시,강남구,대치동,"https://new.land.naver.com/complexes/128876?ms=37.498846,127.0533105,17&a=APT:JGC:ABYG&e=RETAIL"
178,서울시,강남구,대치동,"https://new.land.naver.com/complexes/126762?ms=37.501121,127.0508665,17&a=APT:JGC:ABYG&e=RETAIL"
179,서울시,강남구,대치동,"https://new.land.naver.com/complexes/127277?ms=37.499847,127.0518505,17&a=APT:JGC:ABYG&e=RETAIL"
180,서울시,강남구,대치동,"https://new.land.naver.com/complexes/13148?ms=37.5034,127.0472365,17&a=APT:JGC:ABYG&e=RETAIL"
181,서울시,강남구,대치동,"https://new.land.naver.com/complexes/27002?ms=37.497173,127.0539195,17&a=APT:JGC:ABYG&e=RETAIL"
182,서울시,강남구,대치동,"https://new.land.naver.com/complexes/18946?ms=37.506908,127.0589325,17&a=APT:JGC:ABYG&e=RETAIL"
